,input_1,input_2,output,task_id,Actual
4849,0.422969778,0.625373751,0.828054158,3,1
4850,0.424033885,0.622669423,0.829787589,3,1
4851,0.425213995,0.619800844,0.831688696,3,1
4852,0.426508392,0.616766266,0.83375595,3,1
4853,0.427916029,0.613563848,0.835987179,3,1
4854,0.429436631,0.610191554,0.838379619,3,1
4855,0.431070705,0.606647142,0.840929964,3,1
4856,0.43281946,0.60292825,0.843634419,3,1
4857,0.434684642,0.599032567,0.846488755,3,1
4858,0.436668306,0.594958084,0.849488352,3,1
4859,0.438772546,0.590703408,0.852628237,3,1
4860,0.440999216,0.586268094,0.855903107,3,1
4861,0.44334964,0.581652983,0.859307343,3,1
4862,0.445824368,0.576860494,0.862835008,3,1
4863,0.448422973,0.571894846,0.866479838,3,1
4864,0.451143921,0.566762173,0.870235217,3,1
4865,0.453984522,0.561470508,0.87409416,3,1
4866,0.456940966,0.556029628,0.878049286,3,1
4867,0.460008461,0.550450753,0.882092801,3,1
4868,0.463181439,0.544746106,0.886216481,3,1
4869,0.466453849,0.538928377,0.890411681,3,1
4870,0.469819485,0.533010108,0.894669337,3,1
4871,0.473272349,0.527003057,0.898979995,3,1
4872,0.476807,0.520917598,0.903333846,3,1
4873,0.480418862,0.514762203,0.90772077,3,1
4874,0.484104463,0.508543058,0.912130388,3,1
4875,0.487861569,0.502263865,0.916552119,3,1
4876,0.491689192,0.495925832,0.920975237,3,1
4877,0.495587474,0.489527894,0.925388926,3,1
4878,0.499557428,0.48306712,0.929782331,3,1
4879,0.503600579,0.4765393,0.934144603,3,1
4880,0.50771852,0.469939641,0.93846493,3,1
4881,0.511912439,0.463263514,0.942732562,3,1
4882,0.516182664,0.456507167,0.946936819,3,1
4883,0.520528298,0.44966833,0.951067082,3,1
4884,0.524946979,0.442746626,0.955112768,3,1
4885,0.529434817,0.43574375,0.959063289,3,1
4886,0.533986527,0.428663377,0.962907991,3,1
4887,0.538595749,0.421510811,0.966636079,3,1
4888,0.543255521,0.414292415,0.970236522,3,1
4889,0.547958855,0.407014891,0.973697963,3,1
4890,0.552699341,0.399684499,0.977008609,3,1
4891,0.557471693,0.392306311,0.980156133,3,1
4892,0.562272162,0.384883595,0.983127576,3,1
4893,0.567098755,0.377417407,0.985909274,3,1
4894,0.571951213,0.369906427,0.988486781,3,1
4895,0.576830733,0.362347073,0.990844835,3,1
4896,0.581739466,0.35473387,0.992967325,3,1
4897,0.586679812,0.347060029,0.994837288,3,1
4898,0.591653611,0.339318171,0.99643692,3,1
4899,0.596661275,0.331501132,0.997747602,3,1
4900,0.601700982,0.323602747,0.998749934,3,1
4901,0.606767979,0.315618564,0.999423788,3,1
4902,0.611854078,0.30754641,0.999748359,3,1
4903,0.616947377,0.29938679,0.999702242,3,1
4904,0.62203223,0.291143081,0.999263515,3,1
4905,0.627089461,0.282821545,0.998409857,3,1
4906,0.632096808,0.274431165,0.997118694,3,1
4907,0.637029536,0.265983355,0.995367394,3,1
4908,0.641861197,0.25749157,0.99313351,3,1
4909,0.646564451,0.248970892,0.990395089,3,1
4910,0.651111923,0.240437606,0.987131035,3,1
4911,0.655477014,0.23190883,0.983321543,3,1
4912,0.659634665,0.22340221,0.978948588,3,1
4913,0.663562003,0.214935708,0.973996465,3,1
4914,0.667238888,0.206527481,0.968452362,3,1
4915,0.670648333,0.198195839,0.962306956,3,1
4916,0.6737768,0.18995928,0.955555002,3,1
4917,0.676614401,0.181836577,0.9481959,3,1
4918,0.679154976,0.173846882,0.940234216,3,1
4919,0.681396112,0.166009845,0.931680134,3,1
4920,0.683339064,0.158345712,0.922549816,3,1
4921,0.684988637,0.150875385,0.912865656,3,1
4922,0.686353008,0.143620445,0.902656412,3,1
4923,0.687443514,0.136603113,0.891957205,3,1
4924,0.688274401,0.129846164,0.880809384,3,1
4925,0.688862553,0.123372785,0.869260245,3,1
4926,0.689227188,0.117206385,0.857362621,3,1
4927,0.689389525,0.111370381,0.845174346,3,1
4928,0.689372421,0.105887956,0.832757595,3,1
4929,0.689199973,0.100781814,0.820178134,3,1
4930,0.688897073,0.096073947,0.807504472,3,1
4931,0.688488933,0.091785425,0.794806965,3,1
4932,0.688000555,0.08793622,0.782156856,3,1
4933,0.687456181,0.084545075,0.769625306,3,1
4934,0.686878718,0.081629416,0.757282409,3,1
4935,0.686289168,0.07920531,0.745196223,3,1
4936,0.685706088,0.07728746,0.733431833,3,1
4937,0.685145101,0.075889229,0.72205046,3,1
4938,0.684618497,0.075022683,0.711108636,3,1
4939,0.684134945,0.074698633,0.700657449,3,1
4940,0.683699334,0.074926673,0.690741887,3,1
4941,0.683312768,0.075715204,0.681400276,3,1
4942,0.682972698,0.077071424,0.672663832,3,1
4943,0.682673207,0.079001301,0.66455633,3,1
4944,0.682405426,0.081509503,0.657093902,3,1
4945,0.682158056,0.084599309,0.650284959,3,1
4946,0.681917974,0.088272496,0.644130246,3,1
4947,0.681670894,0.092529203,0.638623029,3,1
4948,0.681402039,0.097367792,0.633749395,3,1
4949,0.681096808,0.102784698,0.629488674,3,1
4950,0.680741394,0.108774296,0.625813959,3,1
4951,0.680323331,0.115328769,0.622692712,3,1
4952,0.679831951,0.122438012,0.620087436,3,1
4953,0.679258733,0.130089561,0.617956401,3,1
4954,0.678597522,0.138268568,0.616254395,3,1
4955,0.677844631,0.146957831,0.614933495,3,1
4956,0.676998805,0.156137887,0.61394382,3,1
4957,0.676061071,0.16578717,0.613234273,3,1
4958,0.675034479,0.175882242,0.612753236,3,1
4959,0.67392375,0.186398085,0.61244922,3,1
4960,0.672734868,0.197308452,0.612271452,3,1
4961,0.671474625,0.208586247,0.612170395,3,1
4962,0.670150165,0.220203925,0.612098191,3,1
4963,0.668768537,0.232133885,0.612009028,3,1
4964,0.667336292,0.244348826,0.611859419,3,1
4965,0.665859127,0.256822048,0.611608411,3,1
4966,0.664341612,0.269527683,0.611217698,3,1
4967,0.662786983,0.282440839,0.610651665,3,1
4968,0.661197027,0.295537646,0.609877353,3,1
4969,0.65957205,0.308795204,0.608864359,3,1
4970,0.657910936,0.322191451,0.607584664,3,1
4971,0.656211278,0.335704942,0.606012426,3,1
4972,0.654469594,0.349314578,0.60412372,3,1
4973,0.652681591,0.362999294,0.601896272,3,1
4974,0.650842478,0.376737747,0.599309188,3,1
4975,0.648947287,0.390508026,0.596342708,3,1
4976,0.646991203,0.404287411,0.59297801,3,1
4977,0.644969853,0.418052216,0.589197091,3,1
4978,0.642879555,0.431777727,0.584982736,3,1
4979,0.640717503,0.445438246,0.580318604,3,1
4980,0.638481879,0.459007247,0.575189431,3,1
4981,0.63617189,0.472457645,0.569581351,3,1
4982,0.633787733,0.485762141,0.563482315,3,1
4983,0.6313305,0.49889364,0.556882603,3,1
4984,0.628802026,0.511825705,0.549775365,3,1
4985,0.626204707,0.524533012,0.542157172,3,1
4986,0.623541293,0.536991779,0.534028507,3,1
4987,0.620814667,0.549180128,0.52539416,3,1
4988,0.618027641,0.561078373,0.516263458,3,1
4989,0.615182747,0.572669206,0.506650306,3,1
4990,0.612282056,0.583937769,0.496573007,3,1
4991,0.609327006,0.594871645,0.486053843,3,1
4992,0.60631825,0.605460752,0.475118442,3,1
4993,0.603255532,0.61569718,0.463794967,3,1
4994,0.600137577,0.625574997,0.452113177,3,1
4995,0.596962031,0.635090033,0.440103456,3,1
4996,0.593725457,0.644239685,0.427795889,3,1
4997,0.590423407,0.653022745,0.415219501,3,1
4998,0.587050598,0.661439263,0.402401753,3,1
4999,0.583601207,0.669490451,0.389368373,3,1
5000,0.580069307,0.677178623,0.376143594,3,1
5001,0.57644942,0.684507164,0.362750817,3,1
5002,0.572737193,0.69148052,0.349213678,3,1
5003,0.568930139,0.698104196,0.335557445,3,1
5004,0.565028399,0.704384746,0.321810636,3,1
5005,0.561035437,0.710329754,0.308006676,3,1
5006,0.556958609,0.715947766,0.294185396,3,1
5007,0.552809499,0.72124818,0.280394147,3,1
5008,0.548603958,0.726241074,0.266688297,3,1
5009,0.544361795,0.730936947,0.253130916,3,1
5010,0.540106069,0.735346394,0.239791483,3,1
5011,0.535862008,0.739479701,0.226743555,3,1
5012,0.531655578,0.743346388,0.214061393,3,1
5013,0.527511811,0.746954737,0.201815713,3,1
5014,0.523452992,0.750311338,0.190068778,3,1
5015,0.519496883,0.753420713,0.178869238,3,1
5016,0.515655148,0.756285065,0.168247161,3,1
5017,0.511932182,0.758904216,0.158209811,3,1
5018,0.508324504,0.761275768,0.14873872,3,1
5019,0.504820858,0.763395521,0.139788597,3,1
5020,0.501403132,0.765258151,0.131288511,3,1
5021,0.4980481,0.76685815,0.123145645,3,1
5022,0.494729945,0.768190953,0.115251723,3,1
5023,0.491423421,0.769254212,0.107491942,3,1
5024,0.488107419,0.770049093,0.099756005,3,1
5025,0.484768655,0.770581488,0.091950564,3,1
5026,0.481405114,0.770863014,0.084012142,3,1
5027,0.47802888,0.770911657,0.075919437,3,1
5028,0.47466798,0.770751954,0.067703788,3,1
5029,0.471366948,0.770414611,0.059456638,3,1
5030,0.468185851,0.769935518,0.051332911,3,1
5031,0.4651977,0.769354158,0.043549527,3,1
5032,0.46248429,0.768711476,0.036378614,3,1
5033,0.46013066,0.768047331,0.03013548,3,1
5034,0.458218573,0.767397721,0.025161875,3,1
5035,0.4568195,0.766792002,0.021805633,3,1
5036,0.455987743,0.766250374,0.020398199,3,1
5037,0.455754356,0.765781873,0.021231911,3,1
5038,0.456122503,0.765383124,0.024539041,3,1
5039,0.457064811,0.765038025,0.030474589,3,1
5040,0.458523112,0.764718455,0.039104505,3,1
5041,0.460410731,0.764386018,0.050400572,3,1
5042,0.462617229,0.763994696,0.064242492,3,1
5043,0.465015241,0.763494206,0.080426986,3,1
5044,0.467468821,0.762833751,0.098682969,3,1
5045,0.469842511,0.761965819,0.118691246,3,1
5046,0.472010314,0.76084966,0.140106695,3,1
5047,0.473863728,0.759454114,0.162580801,3,1
5048,0.47531816,0.757759526,0.185782422,3,1
5049,0.476317209,0.755758614,0.209415051,3,1
5050,0.476834569,0.753456238,0.233229325,3,1
5051,0.47687353,0.750868162,0.257030102,3,1
5052,0.476464313,0.748018982,0.280678079,3,1
5053,0.47565964,0.744939488,0.304086415,3,1
5054,0.474529086,0.741663738,0.327213303,3,1
5055,0.473152778,0.738226154,0.350051678,3,1
5056,0.471615058,0.734658909,0.372617417,3,1
5057,0.469998598,0.730989835,0.394937323,3,1
5058,0.468379405,0.727240995,0.417038083,3,1
5059,0.466822987,0.723427998,0.438937114,3,1
5060,0.465381816,0.71956005,0.460635912,3,1
5061,0.464094124,0.715640668,0.482116232,3,1
5062,0.462983879,0.711668917,0.503339066,3,1
5063,0.462061793,0.707641012,0.524246173,3,1
5064,0.461327063,0.703552086,0.544763674,3,1
5065,0.460769599,0.699397953,0.564807102,3,1
5066,0.460372444,0.695176695,0.584287268,3,1
5067,0.460114152,0.69088994,0.603116259,3,1
5068,0.459970927,0.686543744,0.621213018,3,1
5069,0.459918395,0.682149036,0.63850803,3,1
5070,0.459932934,0.677721603,0.654946789,3,1
5071,0.459992559,0.673281663,0.670491891,3,1
5072,0.460077398,0.668853085,0.685123715,3,1
5073,0.460169835,0.664462329,0.698839803,3,1
5074,0.460254428,0.660137214,0.711653158,3,1
5075,0.460317691,0.65590561,0.723589711,3,1
5076,0.460347844,0.651794143,0.734685288,3,1
5077,0.460334596,0.647827022,0.744982376,3,1
5078,0.460269022,0.644025036,0.754526972,3,1
5079,0.46014354,0.640404799,0.763365756,3,1
5080,0.459951991,0.63697827,0.77154376,3,1
5081,0.459689794,0.633752559,0.779102637,3,1
5082,0.459354144,0.630730019,0.786079571,3,1
5083,0.45894419,0.627908596,0.792506805,3,1
5084,0.458461152,0.625282407,0.798411714,3,1
5085,0.45790834,0.622842477,0.803817322,3,1
5086,0.457291033,0.620577607,0.808743119,3,1
5087,0.456616202,0.618475286,0.813206061,3,1
5088,0.455892086,0.616522611,0.817221619,3,1
5089,0.455127624,0.614707148,0.820804755,3,1
5090,0.454331791,0.613017692,0.823970758,3,1
5091,0.453512879,0.611444887,0.826735864,3,1
5092,0.45267777,0.609981685,0.82911765,3,1
5093,0.451831283,0.608623614,0.83113518,3,1
5094,0.450975622,0.607368861,0.832808943,3,1
5095,0.45011,0.606218179,0.834160618,3,1
5096,0.449230465,0.605174617,0.835212709,3,1
5097,0.448329957,0.604243109,0.835988126,3,1
5098,0.447398605,0.603429944,0.836509741,3,1
5099,0.446424251,0.60274215,0.836799989,3,1
5100,0.445393181,0.602186821,0.836880542,3,1
5101,0.44429102,0.601770433,0.836772073,3,1
5102,0.443103724,0.601498168,0.836494142,3,1
5103,0.441818627,0.601373299,0.836065174,3,1
5104,0.440425441,0.601396655,0.835502541,3,1
5105,0.438917163,0.601566195,0.834822711,3,1
5106,0.437290815,0.601876726,0.83404145,3,1
5107,0.43554795,0.60231976,0.833174035,3,1
5108,0.433694912,0.602883538,0.832235471,3,1
5109,0.431742801,0.603553202,0.831240672,3,1
5110,0.429707176,0.604311115,0.8302046,3,1
5111,0.4276075,0.605137297,0.829142353,3,1
5112,0.425466392,0.60600995,0.828069195,3,1
5113,0.423308738,0.606906043,0.827000522,3,1
5114,0.421160748,0.607801892,0.825951798,3,1
5115,0.419049021,0.608673729,0.824938441,3,1
5116,0.41699971,0.60949819,0.823975687,3,1
5117,0.415037829,0.61025272,0.82307845,3,1
5118,0.413186749,0.61091586,0.822261175,3,1
5119,0.411467902,0.611467418,0.8215377,3,1
5120,0.409900695,0.611888518,0.820921142,3,1
5121,0.408502585,0.612161561,0.820423797,3,1
5122,0.407289293,0.612270104,0.820057062,3,1
5123,0.406275097,0.612198698,0.819831386,3,1
5124,0.405473131,0.611932713,0.819756232,3,1
5125,0.404895661,0.611458176,0.819840065,3,1
5126,0.404554272,0.610761656,0.820090343,3,1
5127,0.404459961,0.609830197,0.82051353,3,1
5128,0.404623104,0.60865132,0.821115108,3,1
5129,0.405053326,0.607213091,0.821899603,3,1
5130,0.405759279,0.605504245,0.822870603,3,1
5131,0.406748358,0.603514357,0.824030791,3,1
5132,0.408026406,0.601234042,0.825381969,3,1
5133,0.409597423,0.598655179,0.826925089,3,1
5134,0.411463315,0.595771118,0.828660282,3,1
5135,0.413623725,0.592576893,0.830586888,3,1
5136,0.416075925,0.589069391,0.832703488,3,1
5137,0.418814815,0.585247496,0.835007938,3,1
5138,0.421832995,0.581112192,0.837497403,3,1
5139,0.425120926,0.576666622,0.84016839,3,1
5140,0.428667145,0.571916096,0.843016788,3,1
5141,0.432458523,0.56686806,0.846037893,3,1
5142,0.43648056,0.561532013,0.849226443,3,1
5143,0.44071767,0.555919387,0.852576635,3,1
5144,0.445153466,0.550043372,0.856082147,3,1
5145,0.44977102,0.543918707,0.859736139,3,1
5146,0.454553086,0.537561421,0.863531261,3,1
5147,0.459482294,0.530988553,0.867459646,3,1
5148,0.464541306,0.52421782,0.871512903,3,1
5149,0.469712943,0.517267281,0.87568211,3,1
5150,0.474980288,0.510154985,0.879957816,3,1
5151,0.480326782,0.502898615,0.884330034,3,1
5152,0.485736308,0.495515158,0.888788262,3,1
5153,0.491193286,0.488020605,0.893321502,3,1
5154,0.496682777,0.480429693,0.897918294,3,1
5155,0.502190596,0.472755711,0.902566763,3,1
5156,0.507703442,0.465010375,0.90725467,3,1
5157,0.513209028,0.45720376,0.911969476,3,1
5158,0.51869621,0.449344319,0.916698402,3,1
5159,0.524155104,0.441438943,0.921428497,3,1
5160,0.529577171,0.433493074,0.926146696,3,1
5161,0.534955268,0.425510844,0.930839872,3,1
5162,0.540283648,0.417495214,0.935494884,3,1
5163,0.545557899,0.409448105,0.940098602,3,1
5164,0.550774823,0.401370506,0.944637925,3,1
5165,0.555932248,0.39326254,0.949099778,3,1
5166,0.56102878,0.385123521,0.953471085,3,1
5167,0.566063496,0.376951988,0.957738734,3,1
5168,0.571035591,0.368745751,0.961889508,3,1
5169,0.575943988,0.360501972,0.965910011,3,1
5170,0.580786942,0.352217289,0.969786569,3,1
5171,0.585561648,0.343888017,0.973505124,3,1
5172,0.590263891,0.335510405,0.977051121,3,1
5173,0.594887763,0.327080948,0.980409389,3,1
5174,0.599425475,0.318596742,0.98356403,3,1
5175,0.603867294,0.310055844,0.986498312,3,1
5176,0.60820162,0.301457611,0.989194577,3,1
5177,0.612415199,0.292802998,0.991634166,3,1
5178,0.616493482,0.284094792,0.993797354,3,1
5179,0.620421103,0.275337766,0.995663317,3,1
5180,0.624182445,0.266538759,0.997210104,3,1
5181,0.627762259,0.257706679,0.998414644,3,1
5182,0.631146304,0.24885244,0.999252771,3,1
5183,0.63432194,0.239988845,0.999699273,3,1
5184,0.637278654,0.231130445,0.999727986,3,1
5185,0.640008471,0.222293372,0.999311915,3,1
5186,0.642506221,0.213495184,0.998423423,3,1
5187,0.644769634,0.204754729,0.997034466,3,1
5188,0.646799283,0.196092043,0.995116915,3,1
5189,0.64859835,0.187528281,0.992642943,3,1
5190,0.650172268,0.179085695,0.989585509,3,1
5191,0.651528267,0.170787631,0.985918922,3,1
5192,0.652674864,0.162658553,0.981619479,3,1
5193,0.653621369,0.154724053,0.976666185,3,1
5194,0.654377435,0.147010856,0.971041516,3,1
5195,0.654952721,0.139546776,0.964732209,3,1
5196,0.655356675,0.132360626,0.957730068,3,1
5197,0.65559848,0.125482065,0.950032728,3,1
5198,0.655687128,0.118941388,0.941644373,3,1
5199,0.65563163,0.112769248,0.932576356,3,1
5200,0.65544131,0.106996339,0.922847701,3,1
5201,0.655126139,0.101653049,0.912485457,3,1
5202,0.654697064,0.096769092,0.901524887,3,1
5203,0.654166269,0.092373156,0.890009466,3,1
5204,0.653547336,0.088492577,0.877990686,3,1
5205,0.652855258,0.085153046,0.86552766,3,1
5206,0.652106304,0.082378376,0.852686543,3,1
5207,0.651317707,0.080190316,0.839539753,3,1
5208,0.650507222,0.078608415,0.826165038,3,1
5209,0.64969256,0.07764993,0.812644394,3,1
5210,0.648890753,0.077329758,0.799062866,3,1
5211,0.648117511,0.077660379,0.785507257,3,1
5212,0.64738661,0.078651799,0.772064784,3,1
5213,0.64670938,0.080311481,0.758821701,3,1
5214,0.646094316,0.08264425,0.745861928,3,1
5215,0.645546873,0.085652173,0.733265723,3,1
5216,0.645069429,0.089334432,0.721108402,3,1
5217,0.644661434,0.093687178,0.709459162,3,1
5218,0.644319722,0.0987034,0.698380015,3,1
5219,0.644038959,0.104372813,0.687924852,3,1
5220,0.643812186,0.110681793,0.678138671,3,1
5221,0.643631403,0.117613367,0.669056967,3,1
5222,0.64348816,0.12514728,0.660705311,3,1
5223,0.643374105,0.133260137,0.653099121,3,1
5224,0.643281442,0.141925635,0.64624362,3,1
5225,0.643203285,0.151114867,0.640134007,3,1
5226,0.643133876,0.160796708,0.634755806,3,1
5227,0.643068682,0.170938254,0.630085403,3,1
5228,0.643004351,0.181505307,0.626090749,3,1
5229,0.642938563,0.192462886,0.622732205,3,1
5230,0.642869794,0.20377574,0.619963511,3,1
5231,0.642797023,0.215408848,0.617732845,3,1
5232,0.64271941,0.227327889,0.615983935,3,1
5233,0.642635994,0.239499652,0.614657203,3,1
5234,0.642545425,0.25189237,0.613690894,3,1
5235,0.642445766,0.264475975,0.613022164,3,1
5236,0.64233437,0.277222242,0.612588086,3,1
5237,0.642207848,0.29010482,0.612326562,3,1
5238,0.642062114,0.303099167,0.612177095,3,1
5239,0.641892495,0.316182363,0.612081423,3,1
5240,0.64169389,0.329332839,0.611983994,3,1
5241,0.641460941,0.342530043,0.61183228,3,1
5242,0.641188214,0.355754051,0.611576933,3,1
5243,0.640870353,0.368985173,0.611171804,3,1
5244,0.640502202,0.382203586,0.610573832,3,1
5245,0.64007888,0.395389015,0.609742843,3,1
5246,0.63959582,0.408520503,0.608641277,3,1
5247,0.639048768,0.421576296,0.607233888,3,1
5248,0.638433754,0.43453384,0.605487452,3,1
5249,0.637747046,0.447369926,0.603370513,3,1
5250,0.636985101,0.460060939,0.600853205,3,1
5251,0.636144519,0.472583233,0.597907168,3,1
5252,0.635222004,0.484913581,0.594505594,3,1
5253,0.634214343,0.497029673,0.590623387,3,1
5254,0.633118388,0.50891065,0.586237456,3,1
5255,0.63193105,0.520537594,0.581327108,3,1
5256,0.630649288,0.531893986,0.57587452,3,1
5257,0.629270096,0.542966056,0.569865254,3,1
5258,0.627790484,0.553743016,0.56328875,3,1
5259,0.626207454,0.564217158,0.556138764,3,1
5260,0.624517971,0.574383787,0.548413685,3,1
5261,0.622718942,0.584240993,0.540116684,3,1
5262,0.620807201,0.593789284,0.531255668,3,1
5263,0.618779522,0.603031084,0.521843014,3,1
5264,0.616632647,0.611970143,0.511895093,3,1
5265,0.61436334,0.620610903,0.501431601,3,1
5266,0.611968471,0.628957871,0.49047476,3,1
5267,0.609445108,0.637015057,0.479048469,3,1
5268,0.606790636,0.644785537,0.467177475,3,1
5269,0.604002889,0.652271175,0.454886687,3,1
5270,0.601080299,0.659472548,0.442200732,3,1
5271,0.598022065,0.666389082,0.429143828,3,1
5272,0.594828358,0.673019381,0.415740053,3,1
5273,0.591500548,0.679361729,0.402014033,3,1
5274,0.588041474,0.685414698,0.387992033,3,1
5275,0.584455723,0.691177799,0.373703377,3,1
5276,0.580749919,0.696652106,0.359182094,3,1
5277,0.576932978,0.701840754,0.344468589,3,1
5278,0.573016292,0.70674927,0.329611165,3,1
5279,0.569013787,0.711385659,0.314667131,3,1
5280,0.564941816,0.715760233,0.299703279,3,1
5281,0.560818838,0.719885164,0.284795513,3,1
5282,0.556664854,0.723773794,0.270027453,3,1
5283,0.552500598,0.727439743,0.255487949,3,1
5284,0.548346507,0.730895882,0.241267493,3,1
5285,0.544221513,0.734153271,0.227453676,3,1
5286,0.540141767,0.737220135,0.21412593,3,1
5287,0.536119386,0.740101004,0.201349942,3,1
5288,0.53216138,0.742796096,0.189172213,3,1
5289,0.528268902,0.74530105,0.177615321,3,1
5290,0.524436951,0.747607061,0.166674474,3,1
5291,0.52065466,0.749701491,0.15631591,3,1
5292,0.516906224,0.751568934,0.146477636,3,1
5293,0.513172516,0.753192746,0.137072825,3,1
5294,0.509433312,0.75455693,0.127996015,3,1
5295,0.505670039,0.755648296,0.119131992,3,1
5296,0.501868822,0.756458695,0.110366951,3,1
5297,0.498023605,0.756987172,0.101601286,3,1
5298,0.494139025,0.757241794,0.092763071,3,1
5299,0.49023273,0.757240941,0.083821113,3,1
5300,0.486336829,0.757013881,0.074796346,3,1
5301,0.482498191,0.756600429,0.065770315,3,1
5302,0.478777412,0.756049638,0.056889644,3,1
5303,0.475246363,0.755417482,0.048365589,3,1
5304,0.471984348,0.75476362,0.040468189,3,1
5305,0.469073072,0.754147437,0.033514947,3,1
5306,0.466590752,0.753623635,0.027854542,3,1
5307,0.464605812,0.753237739,0.023846553,3,1
5308,0.463170712,0.753021931,0.021838693,3,1
5309,0.462316519,0.752991639,0.02214339,3,1
5310,0.462048758,0.753143268,0.025015765,3,1
5311,0.462345072,0.753453382,0.030635046,3,1
5312,0.463154999,0.753879525,0.039091196,3,1
5313,0.464402053,0.754362694,0.050378091,3,1
5314,0.465987985,0.754831325,0.064393946,3,1
5315,0.46779894,0.755206447,0.080948913,3,1
5316,0.469712961,0.755407564,0.099779055,3,1
5317,0.471608171,0.755358682,0.120565225,3,1
5318,0.473370861,0.754993917,0.142954907,3,1
5319,0.474902777,0.754262152,0.166584874,3,1
5320,0.476126942,0.753130316,0.191102546,3,1
5321,0.476991576,0.751585041,0.216184263,3,1
5322,0.477471849,0.749632608,0.2415491,3,1
5323,0.47756946,0.7472973,0.266967479,3,1
5324,0.477310204,0.74461841,0.292264397,3,1
5325,0.476739897,0.741646298,0.317317646,3,1
5326,0.475919118,0.738437921,0.342051833,3,1
5327,0.474917303,0.735052307,0.366429338,3,1
5328,0.473806724,0.73154639,0.390439463,3,1
5329,0.472656835,0.727971554,0.414087078,3,1
5330,0.471529404,0.724371129,0.437381898,3,1
5331,0.470474715,0.720778964,0.460329356,3,1
5332,0.469529041,0.717219076,0.482923719,3,1
5333,0.468713428,0.71370627,0.505143807,3,1
5334,0.468033762,0.710247541,0.526951379,3,1
5335,0.467481971,0.706843997,0.548291963,3,1
5336,0.467038156,0.703493048,0.569097734,3,1
5337,0.466673384,0.70019058,0.589291882,3,1
5338,0.466352861,0.696932903,0.608793843,3,1
5339,0.466039204,0.693718302,0.627524791,3,1
5340,0.465695534,0.690548078,0.645412806,3,1
5341,0.465288176,0.687427052,0.662397284,3,1
5342,0.464788785,0.684363563,0.678432244,3,1
5343,0.4641758,0.681369018,0.693488345,3,1
5344,0.46343518,0.678457116,0.707553593,3,1
5345,0.462560458,0.675642854,0.720632785,3,1
5346,0.461552192,0.672941453,0.732745898,3,1
5347,0.460416942,0.670367295,0.743925665,3,1
5348,0.459165929,0.667932991,0.754214624,3,1
5349,0.457813537,0.665648624,0.763661945,3,1
5350,0.456375816,0.66352122,0.772320304,3,1
5351,0.454869113,0.661554471,0.780243039,3,1
5352,0.453308948,0.659748683,0.787481771,3,1
5353,0.451709195,0.658100945,0.794084595,3,1
5354,0.450081594,0.656605473,0.800094894,3,1
5355,0.448435599,0.655254073,0.805550766,3,1
5356,0.446778526,0.654036686,0.810485002,3,1
5357,0.445115926,0.652941967,0.814925518,3,1
5358,0.443452134,0.651957845,0.818896119,3,1
5359,0.441790891,0.651072037,0.822417466,3,1
5360,0.440135973,0.650272492,0.825508131,3,1
5361,0.438491746,0.64954775,0.828185603,3,1
5362,0.436863599,0.648887206,0.830467193,3,1
5363,0.435258209,0.648281289,0.832370739,3,1
5364,0.433683622,0.647721558,0.8339151,3,1
5365,0.432149143,0.647200733,0.835120429,3,1
5366,0.430665055,0.646712672,0.836008229,3,1
5367,0.42924218,0.646252313,0.836601231,3,1
5368,0.42789134,0.645815603,0.836923148,3,1
5369,0.426622719,0.64539941,0.83699833,3,1
5370,0.425445206,0.645001455,0.836851402,3,1
5371,0.424365725,0.644620245,0.836506893,3,1
5372,0.423388615,0.644255028,0.835988919,3,1
5373,0.422515092,0.643905753,0.835320929,3,1
5374,0.421742837,0.643573033,0.834525536,3,1
5375,0.421065745,0.643258093,0.83362442,3,1
5376,0.420473883,0.642962685,0.832638321,3,1
5377,0.419953668,0.642688964,0.831587079,3,1
5378,0.419488299,0.642439297,0.830489734,3,1
5379,0.419058431,0.642216006,0.829364638,3,1
5380,0.418643071,0.642021051,0.828229583,3,1
5381,0.418220672,0.64185565,0.827101912,3,1
5382,0.417770339,0.641719863,0.825998615,3,1
5383,0.417273103,0.641612169,0.824936383,3,1
5384,0.41671315,0.641529052,0.823931631,3,1
5385,0.416078937,0.641464657,0.82300048,3,1
5386,0.415364096,0.641410525,0.822158704,3,1
5387,0.414568061,0.641355449,0.821421647,3,1
5388,0.413696367,0.641285463,0.820804109,3,1
5389,0.412760587,0.64118398,0.820320228,3,1
5390,0.411777918,0.641032076,0.819983344,3,1
5391,0.410770447,0.640808891,0.819805869,3,1
5392,0.409764148,0.640492139,0.819799168,3,1
5393,0.408787703,0.640058682,0.81997345,3,1
5394,0.407871226,0.639485129,0.820337689,3,1
5395,0.407045001,0.63874842,0.820899558,3,1
5396,0.406338319,0.637826362,0.821665399,3,1
5397,0.405778494,0.636698081,0.822640217,3,1
5398,0.405390114,0.635344374,0.823827699,3,1
5399,0.405194552,0.633747946,0.825230255,3,1
5400,0.405209748,0.631893542,0.826849071,3,1
5401,0.405450225,0.629767987,0.828684189,3,1
5402,0.405927301,0.627360144,0.830734578,3,1
5403,0.406649432,0.624660833,0.832998221,3,1
5404,0.407622625,0.621662735,0.835472193,3,1
5405,0.408850848,0.618360298,0.838152741,3,1
5406,0.410336392,0.614749681,0.841035344,3,1
5407,0.412080128,0.610828734,0.844114775,3,1
